,Similar_Recipe_ID,TF-IDF Value,Recipe_ID
4311,오징어불고기,0.21103396,돼지고기우엉말이조림
4312,두부다시마말이,0.23117295,다시마채소말이
4313,시금치계란말이,0.2178338,다시마채소말이
4314,무쌈말이,0.2171498,다시마채소말이
4315,해파리냉채,0.21354038,다시마채소말이
4316,해물볶음밥,0.18731463,다시마채소말이
4317,묵과양념장,0.18685198,다시마채소말이
4318,해물잡채,0.18217592,다시마채소말이
4319,버섯잡채,0.17373689,다시마채소말이
4320,채소피클,0.16941613,다시마채소말이
4321,두부오믈렛,0.16785234,다시마채소말이
4322,무말랭이무침,1.0000001,무말랭이무침
4323,시금치나물,0.36570224,무말랭이무침
4324,깻잎말이김치,0.30702925,무말랭이무침
4325,고들빼기김치,0.28470993,무말랭이무침
4326,오징어불고기,0.25024626,무말랭이무침
4327,오징어볶음과소면,0.2364366,무말랭이무침
4328,오이지장아찌무침,0.23611364,무말랭이무침
4329,돼지불고기,0.22857185,무말랭이무침
4330,무생채,0.22562043,무말랭이무침
4331,제육불고기,0.21498446,무말랭이무침
4332,더덕구이,0.21102831,무말랭이무침
4333,낙지불고기,1.0000001,낙지불고기
4334,불고기낙지전골,0.50733036,낙지불고기
4335,낙지볶음,0.5049206,낙지불고기
4336,낙지전골,0.45545232,낙지불고기
4337,꽃만두국(완당국),0.42293763,낙지불고기
4338,알탕,0.4135867,낙지불고기
4339,콩나물잡채,0.3528611,낙지불고기
4340,호박전,0.34605092,낙지불고기
4341,오징어볶음과소면,0.34305906,낙지불고기
4342,콩나물미나리무침,0.34161338,낙지불고기
4343,오징어불고기,0.34130406,낙지불고기
4344,상추겉절이비빔밥,0.4037437,돌솥비빔밥
4345,사색나물,0.38652664,돌솥비빔밥
4346,나물비빔밥,0.28446198,돌솥비빔밥
4347,콩나물무밥,0.24548523,돌솥비빔밥
4348,나물 월남쌈,0.22694977,돌솥비빔밥
4349,숙주미나리무침,0.22690359,돌솥비빔밥
4350,오징어도라지생채,0.22368056,돌솥비빔밥
4351,닭개장,0.22198611,돌솥비빔밥
4352,화양적,0.21012077,돌솥비빔밥
4353,꽃상추쌈,0.19957864,돌솥비빔밥
4354,고등어조림,0.77104247,고등어양념구이
4355,갈치조림,0.6473248,고등어양념구이
4356,고등어튀김케첩조림,0.35050014,고등어양념구이
4357,깐풍기,0.30459267,고등어양념구이
4358,고추장아찌,0.25391474,고등어양념구이
4359,고등어살튀김과소스,0.2443421,고등어양념구이
4360,깐풍새우,0.24410474,고등어양념구이
4361,쇠고기장조림,0.22900362,고등어양념구이
4362,고등어무조림,0.22339714,고등어양념구이
4363,오징어삼겹살볶음,0.22159918,고등어양념구이
4364,고등어양념구이,0.77104247,고등어조림
4365,갈치조림,0.710493,고등어조림
4366,오징어찌개,0.32602602,고등어조림
4367,두부두루치기,0.28900298,고등어조림
4368,고등어된장조림,0.26414788,고등어조림
4369,고등어튀김케첩조림,0.2623821,고등어조림
4370,꽃게해물탕,0.25272188,고등어조림
4371,고등어무조림,0.25239548,고등어조림
4372,깐풍기,0.24702257,고등어조림
4373,단호박 고등어조림,0.24621858,고등어조림
4374,갈치무조림,0.45927957,갈치구이
4375,조개맑은국,0.37477484,갈치구이
4376,꽁치구이,0.33778158,갈치구이
4377,갈치조림,0.30923104,갈치구이
4378,닭가슴살해파리샐러드,0.274246,갈치구이
4379,돼지갈비레몬찜,0.24011618,갈치구이
4380,비빔쌀국수,0.22710973,갈치구이
4381,해초무침,0.20800114,갈치구이
4382,떡갈비구이,0.19684654,갈치구이
4383,물만두,0.15667047,갈치구이
4384,갈치조림,0.99999994,갈치조림
4385,고등어조림,0.710493,갈치조림
4386,고등어양념구이,0.6473248,갈치조림
4387,갈치무조림,0.37623194,갈치조림
4388,꽃게찌개,0.32233626,갈치조림
4389,동태찌개,0.31157583,갈치조림
4390,갈치구이,0.30923104,갈치조림
4391,오징어삼겹살볶음,0.24579023,갈치조림
4392,깐풍기,0.22495571,갈치조림
4393,부추잡채,0.2100771,갈치조림
4394,해물찌개,0.20856509,갈치조림
4395,해파리해물냉채,0.30182338,새우겨자채
4396,무초김치,0.29965815,새우겨자채
4397,송어샐러드,0.28591657,새우겨자채
4398,두부채소냉채,0.24762726,새우겨자채
4399,백김치,0.24689108,새우겨자채
4400,냉고기쌈,0.23776321,새우겨자채
4401,보쌈김치,0.23698342,새우겨자채
4402,떡갈비샌드위치,0.2359043,새우겨자채
4403,연어양상추쌈,0.22587794,새우겨자채
4404,채소말이샤브샤브,0.22469987,새우겨자채
4405,멸치볶음,0.60439837,치즈멸치볼
4406,잔멸치된장볶음,0.5799511,치즈멸치볼
4407,채소치즈죽,0.40161908,치즈멸치볼
4408,두부카나페,0.37153453,치즈멸치볼
4409,쇠고기덮밥,0.2043545,치즈멸치볼
4410,중국식볶음밥,0.19520289,치즈멸치볼
4411,무나물,0.18636714,치즈멸치볼
4412,오징어덮밥,0.17643492,치즈멸치볼
4413,주먹밥,0.17620096,치즈멸치볼
4414,김치볶음밥,0.15865675,치즈멸치볼
4415,치즈멸치볼,0.40161908,채소치즈죽
4416,버섯잡채,0.39652088,채소치즈죽
4417,두부오믈렛,0.38309053,채소치즈죽
4418,김치볶음밥,0.36535272,채소치즈죽
4419,오므라이스,0.35739282,채소치즈죽
4420,골뱅이볶음,0.33148202,채소치즈죽
4421,옥수수볶음밥,0.32922533,채소치즈죽
4422,탕수육,0.29647365,채소치즈죽
4423,애호박무침,0.29381385,채소치즈죽
4424,해물잡채,0.28494075,채소치즈죽
4425,양상추참치샐러드,0.40180194,수삼치즈샐러드
4426,닭고기수삼샐러드,0.29130387,수삼치즈샐러드
4427,두부카나페,0.23628224,수삼치즈샐러드
4428,삼계탕,0.2170325,수삼치즈샐러드
4429,만두샐러드,0.16158135,수삼치즈샐러드
4430,상추 치커리 오징어 초침무,0.12794794,수삼치즈샐러드
4431,오곡밥쌈밥정식,0.1271413,수삼치즈샐러드
4432,국수계란말이,0.12352325,수삼치즈샐러드
4433,쟁반라면,0.12252093,수삼치즈샐러드
4434,컬리플라워해물샐러드,0.10277498,수삼치즈샐러드
4435,두부조림,0.29041287,마늘볶음국수
4436,김치우동,0.22990489,마늘볶음국수
4437,볶음우동,0.22508192,마늘볶음국수
4438,부추잡채,0.22391644,마늘볶음국수
4439,숙주미나리무침,0.18461725,마늘볶음국수
4440,닭다리굴소스볶음,0.1739786,마늘볶음국수
4441,쇠고기덮밥,0.17242077,마늘볶음국수
4442,곱창전골,0.167326,마늘볶음국수
4443,오징어섞어찌개,0.16258503,마늘볶음국수
4444,돼지고기표고볶음,0.16109607,마늘볶음국수
4445,오이피클,0.2824026,쌀국수
4446,볶음쌀국수,0.2070547,쌀국수
4447,수정과,0.15571423,쌀국수
4448,고추장아찌,0.14736663,쌀국수
4449,비빔쌀국수,0.14441791,쌀국수
4450,숙주미나리무침,0.13272288,쌀국수
4451,월남쌈,0.12773131,쌀국수
4452,버섯만두전골,0.12435204,쌀국수
4453,만둣국,0.12335943,쌀국수
4454,쇠고기장조림,0.10974959,쌀국수
4455,매운가지볶음,0.44595194,깻잎조림
4456,약과,0.41988075,깻잎조림
4457,고구마줄기볶음,0.29229128,깻잎조림
4458,단호박 고등어조림,0.26596677,깻잎조림
4459,된장깻잎장아찌,0.25001776,깻잎조림
4460,고추장아찌,0.2156752,깻잎조림
4461,깻잎말이김치,0.21032543,깻잎조림
4462,김치두부쌈,0.19964828,깻잎조림
4463,배추만두,0.19609791,깻잎조림
4464,두부조림,0.18369596,깻잎조림
4465,열무김치,0.3489681,얼갈이열무물김치
4466,열무김치냉면,0.23344454,얼갈이열무물김치
4467,깐풍기,0.23117095,얼갈이열무물김치
4468,새송이쌈장구이,0.22945657,얼갈이열무물김치
4469,붉은갓동치미,0.2219981,얼갈이열무물김치
4470,고추장아찌,0.22096328,얼갈이열무물김치
4471,깻잎장아찌,0.20968819,얼갈이열무물김치
4472,고등어양념구이,0.208206,얼갈이열무물김치
4473,나박김치,0.20572607,얼갈이열무물김치
4474,쪽파 새우강회,0.17635389,얼갈이열무물김치
4475,고춧기름,0.28909102,간장
4476,녹차콩국수,0.28570792,간장
4477,고추장,0.27211002,간장
4478,고등어살튀김과소스,0.2330721,간장
4479,바지락볶음,0.22121203,간장
4480,콩국계란찜,0.21091588,간장
4481,김치채소볶음,0.17826203,간장
4482,돼지갈비레몬찜,0.17376298,간장
4483,닭다리굴소스볶음,0.16946924,간장
4484,라조기,0.15495214,간장
4485,마늘장아찌,0.011980591,된장
4486,무나물,0.011335488,된장
4487,고추장아찌,0.010587172,된장
4488,된장깻잎장아찌,0.009094305,된장
4489,무생채,0.008719739,된장
4490,계란말이,0.00828442,된장
4491,새우죽,0.007750068,된장
4492,오징어젓갈,0.0076827095,된장
4493,콩나물미나리무침,0.0075141783,된장
4494,다시마냉국,0.007468914,된장
4495,간장,0.27211002,고추장
4496,절편,0.25514877,고추장
4497,고추부각,0.2523389,고추장
4498,녹차콩국수,0.24826857,고추장
4499,화전,0.23659101,고추장
4500,팥시루떡,0.2271132,고추장
4501,부추부침개,0.21583411,고추장
4502,시금치배미음죽,0.21277945,고추장
4503,콩국계란찜,0.19380432,고추장
4504,시금치표고된장무른밥,0.19276462,고추장
4505,불고기꽃만두,0.21813199,고구마강정
4506,오렌지건포도빵,0.16732696,고구마강정
4507,영양채소밥,0.15750518,고구마강정
4508,닭갈비,0.15377772,고구마강정
4509,고구마그라탱,0.1466766,고구마강정
4510,양상추튀김,0.12332528,고구마강정
4511,식빵고구마파이,0.12290951,고구마강정
4512,나물비빔밥,0.0,고구마강정
4513,오곡밥,0.0,고구마강정
4514,잡채밥,0.0,고구마강정
4515,가지된장찜,0.32956824,근대된장국
4516,배추속댓국,0.32050022,근대된장국
4517,양배춧국,0.30424628,근대된장국
4518,쌈장,0.29807478,근대된장국
4519,오곡밥쌈밥정식,0.27652317,근대된장국
4520,김치홍합국,0.26252803,근대된장국
4521,아욱국,0.2526195,근대된장국
4522,제육불고기,0.2501377,근대된장국
4523,사골우거지탕,0.2370448,근대된장국
4524,김치수제비,0.2347179,근대된장국
4525,된장찌개,0.9999999,된장찌개
4526,김치수제비,0.3654994,된장찌개
4527,동태찌개,0.32203007,된장찌개
4528,감자수제비,0.30773145,된장찌개
4529,다시마냉국,0.28690448,된장찌개
4530,가지된장찜,0.28376475,된장찌개
4531,우묵냉채,0.27771774,된장찌개
4532,김치홍합국,0.27175015,된장찌개
4533,두부조림,0.27037433,된장찌개
4534,꽃게찌개,0.2662796,된장찌개
4535,오색주먹밥도시락,0.26533684,된장찌개
4536,고들빼기김치,0.5186176,깻잎말이김치
4537,시금치나물,0.4251456,깻잎말이김치
4538,찰밥,0.33697015,깻잎말이김치
4539,무말랭이무침,0.30702925,깻잎말이김치
4540,오곡밥쌈밥정식,0.2939077,깻잎말이김치
4541,가지된장찜,0.28907305,깻잎말이김치
4542,부추잡채,0.2747468,깻잎말이김치
4543,김치수제비,0.27144653,깻잎말이김치
4544,김치홍합국,0.2633685,깻잎말이김치
4545,영양채소밥,0.25299928,깻잎말이김치
4546,붉은갓동치미,0.99999994,붉은갓동치미
4547,무초김치,0.27197567,붉은갓동치미
4548,얼갈이열무물김치,0.2219981,붉은갓동치미
4549,통배추김치,0.1991306,붉은갓동치미
4550,조기매운탕,0.16543968,붉은갓동치미
4551,나박김치,0.16467486,붉은갓동치미
4552,배추밤김치,0.14926313,붉은갓동치미
4553,보쌈김치,0.14382876,붉은갓동치미
4554,사골탕,0.14256424,붉은갓동치미
4555,시금치배미음죽,0.13586122,붉은갓동치미
4556,고추장아찌,0.13546225,붉은갓동치미
4557,파프리카볶음밥,0.99999994,파프리카볶음밥
4558,찬밥전,0.39206678,파프리카볶음밥
4559,찬밥지짐이,0.38474,파프리카볶음밥
4560,찬밥맛탕,0.31851277,파프리카볶음밥
4561,김치동그랑땡,0.27099186,파프리카볶음밥
4562,삼겹살치즈구이,0.26854748,파프리카볶음밥
4563,해물국시,0.2296558,파프리카볶음밥
4564,양송이버섯죽,0.22908619,파프리카볶음밥
4565,버섯매운탕,0.21920402,파프리카볶음밥
4566,옥수수볶음밥,0.21653259,파프리카볶음밥
4567,새송이쌈장구이,0.21491936,파프리카볶음밥
4568,버섯파스타,0.26256746,돼지갈비레몬찜
4569,돼지갈비구이,0.2525633,돼지갈비레몬찜
4570,갈치구이,0.24011618,돼지갈비레몬찜
4571,고춧기름,0.23709169,돼지갈비레몬찜
4572,조개맑은국,0.23243149,돼지갈비레몬찜
4573,바질페스토 스파게티,0.2216467,돼지갈비레몬찜
4574,꽁치구이,0.20948866,돼지갈비레몬찜
4575,바지락볶음,0.18142222,돼지갈비레몬찜
4576,고등어살튀김과소스,0.18071061,돼지갈비레몬찜
4577,간장,0.17376298,돼지갈비레몬찜
4578,시금치들깨수제비,0.31759593,시금치계란말이
4579,계란찜,0.30855846,시금치계란말이
4580,시금치나물,0.2939957,시금치계란말이
4581,시금치배미음죽,0.2850316,시금치계란말이
4582,시금치샐러드,0.28349036,시금치계란말이
4583,해파리냉채,0.28307298,시금치계란말이
4584,시금치된장국,0.27278152,시금치계란말이
4585,국수계란말이,0.26770777,시금치계란말이
4586,시금치표고된장무른밥,0.25822043,시금치계란말이
4587,묵과양념장,0.24423094,시금치계란말이
4588,낙지볶음,0.4585604,낙지연포탕
4589,나박김치,0.3902205,낙지연포탕
4590,불고기낙지전골,0.38860786,낙지연포탕
4591,오징어섞어찌개,0.34480667,낙지연포탕
4592,배추속댓국,0.3437124,낙지연포탕
4593,조개맑은국,0.32443112,낙지연포탕
4594,낙지전골,0.31192228,낙지연포탕
4595,해물찌개,0.30216485,낙지연포탕
4596,보쌈김치,0.27790305,낙지연포탕
4597,두부조개탕,0.273209,낙지연포탕
4598,새우죽,1.0000001,새우죽
4599,녹두죽,0.47433913,새우죽
4600,흑임자죽,0.43574846,새우죽
4601,모듬초밥,0.3904349,새우죽
4602,전복죽,0.38826552,새우죽
4603,콩나물밥,0.34795335,새우죽
4604,동지팥죽,0.34372818,새우죽
4605,콩나물무밥,0.29567415,새우죽
4606,채소영양밥,0.28746375,새우죽
4607,영양채소밥,0.2816462,새우죽
4608,시금치된장죽,0.27953723,새우죽
4609,새우죽,0.38826552,전복죽
4610,생선초밥,0.30876985,전복죽
4611,녹두죽,0.281401,전복죽
4612,오곡주먹밥,0.27907994,전복죽
4613,흑임자죽,0.25850713,전복죽
4614,충무김밥,0.23778422,전복죽
4615,콩나물밥,0.23511335,전복죽
4616,콩나물국밥,0.20818879,전복죽
4617,동지팥죽,0.20391625,전복죽
4618,콩나물무밥,0.19793114,전복죽
4619,생태국,0.44627318,죽순회와미나리강회
4620,죽순표고버섯볶음나물,0.34015414,죽순회와미나리강회
4621,단호박 고등어조림,0.326822,죽순회와미나리강회
4622,우거지된장찌개,0.3056402,죽순회와미나리강회
4623,버섯청국장찌개,0.28789493,죽순회와미나리강회
4624,오징어숙회,0.28208825,죽순회와미나리강회
4625,누룽지탕,0.27346164,죽순회와미나리강회
4626,아욱국,0.2700607,죽순회와미나리강회
4627,조개맑은국,0.26298997,죽순회와미나리강회
4628,무초김치,0.25712475,죽순회와미나리강회
4629,깻잎말이김치,0.4251456,시금치나물
4630,무말랭이무침,0.36570224,시금치나물
4631,시금치계란말이,0.2939957,시금치나물
4632,시금치배미음죽,0.2802877,시금치나물
4633,두부미역냉채,0.27716783,시금치나물
4634,고들빼기김치,0.2683542,시금치나물
4635,시금치된장국,0.26786086,시금치나물
4636,두부양념조림,0.26158583,시금치나물
4637,계란찜,0.24891452,시금치나물
4638,사색나물,0.2362445,시금치나물
4639,간장,0.28570792,녹차콩국수
4640,비빔냉면,0.26297677,녹차콩국수
4641,고추장,0.24826857,녹차콩국수
4642,카레토마토달걀볶음밥,0.2080302,녹차콩국수
4643,두부카나페,0.19482493,녹차콩국수
4644,콩국계란찜,0.19243608,녹차콩국수
4645,토마토미니새송이볶음,0.18477169,녹차콩국수
4646,닭고기콩나물덮밥,0.16629899,녹차콩국수
4647,해파리냉채,0.16449149,녹차콩국수
4648,다시마냉국,0.1366364,녹차콩국수
4649,모듬콩수프,0.5327229,우무콩냉국
4650,콩자반,0.40502393,우무콩냉국
4651,인절미,0.33967164,우무콩냉국
4652,잣죽,0.19570106,우무콩냉국
4653,송편,0.18438233,우무콩냉국
4654,육회,0.1837671,우무콩냉국
4655,오곡밥,0.16900958,우무콩냉국
4656,오곡주먹밥,0.15334204,우무콩냉국
4657,갈비찜,0.13558945,우무콩냉국
4658,영양돌솥밥,0.13544917,우무콩냉국
4659,우무콩냉국,0.5327229,모듬콩수프
4660,콩자반,0.3539153,모듬콩수프
4661,인절미,0.31727254,모듬콩수프
4662,수정과,0.29410678,모듬콩수프
4663,떡갈비샌드위치,0.2757041,모듬콩수프
4664,고추장스파게티,0.19465525,모듬콩수프
4665,식빵고구마파이,0.18947217,모듬콩수프
4666,잣죽,0.16634777,모듬콩수프
4667,고추장닭강정,0.16441339,모듬콩수프
4668,송편,0.16382,모듬콩수프
4669,골뱅이무침,0.24652052,서리태콩국수
4670,채소비빔소면,0.22223192,서리태콩국수
4671,해파리냉채,0.19649322,서리태콩국수
4672,잔치국수,0.19101062,서리태콩국수
4673,기스면,0.18651263,서리태콩국수
4674,송어샐러드,0.15111034,서리태콩국수
4675,주먹밥,0.14058617,서리태콩국수
4676,만두샐러드,0.13633123,서리태콩국수
4677,바질토마토두부샐러드,0.1344553,서리태콩국수
4678,떡갈비샌드위치,0.103329204,서리태콩국수
4679,대대로닭칼국수,0.99999994,대대로닭칼국수
4680,팥국수,0.39609486,대대로닭칼국수
4681,찬밥지짐이,0.2727745,대대로닭칼국수
4682,초교탕,0.2205776,대대로닭칼국수
4683,닭불고기,0.18351553,대대로닭칼국수
4684,닭고기콩나물덮밥,0.17767172,대대로닭칼국수
4685,닭가슴살해파리샐러드,0.16365498,대대로닭칼국수
4686,물만두,0.15417132,대대로닭칼국수
4687,닭날개튀김,0.13572975,대대로닭칼국수
4688,닭강정,0.13464393,대대로닭칼국수
4689,고추장아찌,0.12794277,대대로닭칼국수
4690,무생채,0.237916,전어회무침
4691,부추올리브오일무침,0.2175633,전어회무침
4692,무초김치,0.21503899,전어회무침
4693,호박무침,0.20832407,전어회무침
4694,해물찌개,0.17766686,전어회무침
4695,대구탕,0.1756689,전어회무침
4696,죽순회와미나리강회,0.16931501,전어회무침
4697,나박김치,0.16885456,전어회무침
4698,오징어숙회,0.16807109,전어회무침
4699,쪽파 새우강회,0.16717578,전어회무침
4700,아스파라거스새우볶음,0.23143637,왕새우구이와구운채소
4701,토마토미니새송이볶음,0.22765455,왕새우구이와구운채소
4702,국수전골,0.16096723,왕새우구이와구운채소
4703,새송이산적,0.15871803,왕새우구이와구운채소
4704,꽃게찌개,0.15095103,왕새우구이와구운채소
4705,꽁치구이,0.1492103,왕새우구이와구운채소
4706,카레라이스,0.14668775,왕새우구이와구운채소
4707,가지쇠고기볶음,0.14327799,왕새우구이와구운채소
4708,까르보나라스파게티,0.1408873,왕새우구이와구운채소
4709,새송이쌈장구이,0.13957503,왕새우구이와구운채소
4710,사골탕,0.36250567,소꼬리찜
4711,찰밥,0.2993788,소꼬리찜
4712,사골우거지탕,0.28794092,소꼬리찜
4713,깻잎말이김치,0.24752472,소꼬리찜
4714,영양채소밥,0.21588592,소꼬리찜
4715,달래된장찌개,0.21335837,소꼬리찜
4716,채소영양밥,0.2103582,소꼬리찜
4717,찰밥주먹밥,0.20920949,소꼬리찜
4718,애호박 구이,0.20312934,소꼬리찜
4719,영양돌솥밥,0.20039043,소꼬리찜
4720,삼색나물월남쌈,0.99999994,삼색나물월남쌈
4721,나물 월남쌈,0.20207173,삼색나물월남쌈
4722,상추겉절이비빔밥,0.19772173,삼색나물월남쌈
4723,월남쌈,0.1903231,삼색나물월남쌈
4724,아구탕,0.1501592,삼색나물월남쌈
4725,된장깻잎장아찌,0.14483984,삼색나물월남쌈
4726,양송이버섯죽,0.1206863,삼색나물월남쌈
4727,사색나물,0.11863362,삼색나물월남쌈
4728,해산물샐러드,0.1171381,삼색나물월남쌈
4729,육개장,0.11446288,삼색나물월남쌈
4730,제육겨자쌈,0.102457106,삼색나물월남쌈
4731,토란닭고기찜,0.99999994,토란닭고기찜
4732,유부초밥,0.38409668,토란닭고기찜
4733,우엉조림,0.37200156,토란닭고기찜
4734,돼지고기우엉말이조림,0.34575737,토란닭고기찜
4735,어묵닭고기조림,0.3450128,토란닭고기찜
4736,쇠고기덮밥,0.26277974,토란닭고기찜
4737,돼지갈비찜,0.25133398,토란닭고기찜
4738,제육불고기,0.24706724,토란닭고기찜
4739,부추표고버섯볶음,0.220188,토란닭고기찜
4740,미역수제비,0.2128275,토란닭고기찜
4741,다시마볶음,0.21205242,토란닭고기찜
4742,녹두죽,0.45106387,녹두고물호박떡케이크
4743,단호박구이,0.3123719,녹두고물호박떡케이크
4744,단호박튀김,0.3079649,녹두고물호박떡케이크
4745,빈대떡,0.2324411,녹두고물호박떡케이크
4746,단호박 고등어조림,0.21069494,녹두고물호박떡케이크
4747,송편,0.18928194,녹두고물호박떡케이크
4748,단호박옥수수치즈구이,0.16234954,녹두고물호박떡케이크
4749,고추장아찌,0.07541034,녹두고물호박떡케이크
4750,마늘장아찌,0.05537881,녹두고물호박떡케이크
4751,고추장아찌,0.04730033,녹두고물호박떡케이크
4752,까르보나라스파게티,0.5363333,크림소스파스타
4753,브로콜리크림수프,0.5361697,크림소스파스타
4754,감자수프,0.3953839,크림소스파스타
4755,오믈렛,0.39287883,크림소스파스타
4756,버섯파스타,0.3295276,크림소스파스타
4757,그린파스타,0.27936554,크림소스파스타
4758,까르보나라 (한국식),0.25095385,크림소스파스타
4759,감자국수,0.24355598,크림소스파스타
4760,속채운감자,0.19439596,크림소스파스타
4761,감자그라탕,0.19366223,크림소스파스타
4762,두부탕,0.24223809,상추미소국
4763,미소된장국,0.21107171,상추미소국
4764,계란말이,0.16780894,상추미소국
4765,유부미역된장국,0.16637279,상추미소국
4766,양배춧국,0.15720521,상추미소국
4767,다시마냉국,0.15129009,상추미소국
4768,다시마볶음,0.1441676,상추미소국
4769,꽃상추쌈,0.14118338,상추미소국
4770,비빔쌀국수,0.13925974,상추미소국
4771,잔멸치된장볶음,0.13518584,상추미소국
4772,돛나물 부추 오이무침,0.48435068,가지김치
4773,오이소박이,0.47156814,가지김치
4774,오징어젓갈,0.38516927,가지김치
4775,부추잡채,0.34193715,가지김치
4776,부추올리브오일무침,0.31179047,가지김치
4777,가지쇠고기볶음,0.3080308,가지김치
4778,가지된장찜,0.29545325,가지김치
4779,매운가지볶음,0.26277572,가지김치
4780,부추김치,0.25707456,가지김치
4781,가지와마른새우무침,0.2523444,가지김치
4782,버섯잡채,0.99999994,버섯잡채
4783,탕수육,0.50013864,버섯잡채
4784,골뱅이볶음,0.4845038,버섯잡채
4785,두부오믈렛,0.48362076,버섯잡채
4786,애호박무침,0.44608948,버섯잡채
4787,해물잡채,0.4059982,버섯잡채
4788,채소치즈죽,0.39652088,버섯잡채
4789,버섯두부찌개,0.38942513,버섯잡채
4790,쑥버섯볶음,0.38044575,버섯잡채
4791,쇠고기버섯덮밥,0.36483958,버섯잡채
4792,오므라이스,0.36009824,버섯잡채
4793,오이소박이,0.3881742,부추올리브오일무침
4794,무생채,0.38082597,부추올리브오일무침
4795,애호박 구이,0.33488768,부추올리브오일무침
4796,부추김치,0.33306962,부추올리브오일무침
4797,부추전,0.3237236,부추올리브오일무침
4798,모듬전,0.31532565,부추올리브오일무침
4799,배추겉절이,0.3126568,부추올리브오일무침
4800,물만두,0.31236097,부추올리브오일무침
4801,가지김치,0.31179047,부추올리브오일무침
4802,호박무침,0.29790762,부추올리브오일무침
4803,바베큐립,0.99999994,바베큐립
4804,돈까스,0.27536228,바베큐립
4805,안심스테이크,0.21968332,바베큐립
4806,해물스파게티,0.15660898,바베큐립
4807,삼겹살치즈구이,0.15318093,바베큐립
4808,토마토해산물스파게티,0.14939845,바베큐립
4809,아스파라거스새우볶음,0.14734244,바베큐립
4810,채소수프,0.13610972,바베큐립
4811,부추올리브오일무침,0.13462526,바베큐립
4812,시금치계란말이,0.13414793,바베큐립
4813,쌀샐러드,0.130034,바베큐립
4814,두부드레싱과 채소샐러드,0.28288898,무쌈말이
4815,연어양상추쌈,0.23454069,무쌈말이
4816,해장라면,0.22622007,무쌈말이
4817,다시마채소말이,0.2171498,무쌈말이
4818,해파리냉채,0.20202805,무쌈말이
4819,시금치계란말이,0.20000395,무쌈말이
4820,묵과양념장,0.18958585,무쌈말이
4821,김치볶음밥,0.18775146,무쌈말이
4822,베이컨꼬치구이,0.18749459,무쌈말이
4823,닭가슴살해파리샐러드,0.17225178,무쌈말이
4824,치킨샐러드,0.99999994,치킨샐러드
4825,닭고기수삼샐러드,0.20605883,치킨샐러드
4826,고춧기름,0.19005711,치킨샐러드
4827,고등어살튀김과소스,0.18935986,치킨샐러드
4828,닭가슴살 호박말이,0.18466498,치킨샐러드
4829,양상추참치샐러드,0.16640715,치킨샐러드
4830,모듬쌈밥,0.1544699,치킨샐러드
4831,바지락볶음,0.15268102,치킨샐러드
4832,김치채소볶음,0.1509638,치킨샐러드
4833,새우겨자채,0.14891773,치킨샐러드
4834,닭다리굴소스볶음,0.14359735,치킨샐러드
4835,호박양파국,0.5800018,된장채소수제비
4836,가지된장찜,0.39301267,된장채소수제비
4837,달래된장찌개,0.37027052,된장채소수제비
4838,감자수제비,0.3664626,된장채소수제비
4839,잔치국수,0.36017454,된장채소수제비
4840,모듬전,0.35482162,된장채소수제비
4841,김치수제비,0.3542268,된장채소수제비
4842,시금치표고된장무른밥,0.32787514,된장채소수제비
4843,돼지고기김치찌개,0.31723893,된장채소수제비
4844,조기찜,0.30818063,된장채소수제비
4845,닭날개튀김,0.41633213,고추장닭강정
4846,닭고기카레튀김,0.376896,고추장닭강정
4847,오믈렛,0.32478458,고추장닭강정
4848,닭강정,0.3193965,고추장닭강정
4849,라조기,0.29401648,고추장닭강정
4850,라조육,0.28574786,고추장닭강정
4851,카레라이스,0.27519897,고추장닭강정
4852,고추장스파게티,0.27007148,고추장닭강정
4853,단호박튀김,0.25722474,고추장닭강정
4854,두부오믈렛,0.25601828,고추장닭강정
4855,잣죽,0.38085452,참치죽
4856,감자수제비,0.36403322,참치죽
4857,두부탕,0.29799932,참치죽
4858,무맑은국,0.2773857,참치죽
4859,된장채소수제비,0.26496544,참치죽
4860,된장찌개,0.24166848,참치죽
4861,쇠고기무국,0.23277847,참치죽
4862,김치수제비,0.21975176,참치죽
4863,쇠고기전골,0.2125174,참치죽
4864,꽃게찌개,0.20690253,참치죽
4865,빈대떡,0.27127272,두부파프리카전
4866,콩국계란찜,0.26888877,두부파프리카전
4867,고추잡채와꽃빵,0.2646085,두부파프리카전
4868,채소피클,0.20161033,두부파프리카전
4869,쫄면,0.19966112,두부파프리카전
4870,파프리카볶음밥,0.1954202,두부파프리카전
4871,마늘장아찌,0.18721323,두부파프리카전
4872,두부드레싱과 채소샐러드,0.18117185,두부파프리카전
4873,해물볶음밥,0.16836019,두부파프리카전
4874,다시마채소말이,0.14289868,두부파프리카전
4875,두부조림,0.3362772,고추잡채와꽃빵
4876,새송이쌈장구이,0.28596148,고추잡채와꽃빵
4877,두부파프리카전,0.2646085,고추잡채와꽃빵
4878,새송이산적,0.24567783,고추잡채와꽃빵
4879,해물볶음밥,0.2383492,고추잡채와꽃빵
4880,부추잡채,0.23660097,고추잡채와꽃빵
4881,김치주먹밥,0.22446558,고추잡채와꽃빵
4882,봄동바지락볶음,0.2236175,고추잡채와꽃빵
4883,빈대떡,0.21473399,고추잡채와꽃빵
4884,류산슬,0.20964432,고추잡채와꽃빵
